,geometry,STATEFP,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR
228,"POLYGON ((-85.32745 34.531041, -85.301019 34.530635, -85.297955 34.564697, -85.327245 34.560061, -85.32745 34.531041))",13,05130,1305130,Trion City School District,00,PK,12,G5420,,E,10511999,31691,+34.5484182,-085.3107687,2021,2020-2021
229,"POLYGON ((-83.612256 31.854089, -83.802723 31.803579, -83.796846 31.622929, -83.649384 31.567977, -83.500702 31.59399, -83.453634 31.757861, -83.480176 31.847312, -83.612256 31.854089))",13,05190,1305190,Turner County School District,00,PK,12,G5420,,E,739227758,11818093,+31.7248005,-083.6203195,2021,2020-2021
230,"POLYGON ((-83.513511 32.844868, -83.597656 32.664338, -83.497923 32.452198, -83.226536 32.584201, -83.40699 32.89822, -83.513511 32.844868))",13,05220,1305220,Twiggs County School District,00,PK,12,G5420,,E,930478093,8740237,+32.6658469,-083.4258792,2021,2020-2021
231,"POLYGON ((-84.129448 34.987514, -84.10363 34.727837, -84.158035 34.648243, -84.036276 34.642087, -83.856506 34.722191, -83.780346 34.792905, -83.804962 34.895934, -83.936395 34.987564, -84.005132 34.987175, -84.129448 34.987514))",13,05250,1305250,Union County School District,00,PK,12,G5420,,E,834197317,18082752,+34.8333330,-083.9892568,2021,2020-2021
232,"POLYGON ((-84.52702 32.970548, -84.506888 32.881788, -84.286246 32.747626, -84.202628 32.690018, -84.124275 32.849562, -84.12334 32.932184, -84.27014 32.991011, -84.298665 32.999671, -84.52702 32.970548))",13,05280,1305280,Upson County School District,00,PK,12,G5420,,E,837774876,10585407,+32.8818367,-084.2922831,2021,2020-2021
233,"POLYGON ((-83.352895 30.841262, -83.30259 30.793182, -83.249409 30.802372, -83.284448 30.883188, -83.352895 30.841262))",13,05310,1305310,Valdosta City School District,00,PK,12,G5420,,E,93203743,1146425,+30.8501261,-083.2788329,2021,2020-2021
234,"POLYGON ((-82.44061 32.241261, -82.443008 32.207402, -82.443632 32.203988, -82.443755 32.203306, -82.408865 32.183203, -82.34866 32.209646, -82.402971 32.24678, -82.44061 32.241261))",13,05340,1305340,Vidalia City School District,00,PK,12,G5420,,E,46332663,960783,+32.2120794,-082.4021869,2021,2020-2021
235,"POLYGON ((-85.534089 34.623858, -85.527261 34.588683, -85.107748 34.587483, -85.069159 34.587184, -85.050446 34.622482, -85.144789 34.767639, -85.264243 34.87534, -85.264515 34.895356, -85.265055 34.985075, -85.363919 34.983375, -85.534089 34.623858))",13,05370,1305370,Walker County School District,00,PK,12,G5420,,E,1148768194,1639686,+34.7358020,-085.3054565,2021,2020-2021
236,"MULTIPOLYGON (((-83.696725 33.607624, -83.680896 33.596919, -83.674592 33.604872, -83.696725 33.607624)), ((-83.700157 33.622695, -83.707969 33.627936, -83.705498 33.626273, -83.701902 33.62385, -83.700157 33.622695)), ((-83.799104 33.929844, -83.982033 33.786054, -83.914823 33.744203, -83.754879 33.646373, -83.669067 33.611874, -83.505928 33.81776, -83.647031 33.906198, -83.799104 33.929844)))",13,05390,1305390,Walton County School District,00,PK,12,G5420,,E,811961183,7956815,+33.7866896,-083.7334430,2021,2020-2021
237,"POLYGON ((-82.628975 31.36393, -82.671669 31.183739, -82.592071 31.018487, -82.490558 30.963166, -82.435852 30.820068, -82.418914 30.581767, -82.214677 30.568556, -82.149872 30.784336, -82.420442 30.795229, -82.415603 31.01359, -82.131698 31.010714, -82.284561 31.224449, -82.383705 31.291143, -82.417246 31.417119, -82.597509 31.469293, -82.628975 31.36393))",13,05430,1305430,Ware County School District,00,PK,12,G5420,,E,2329020623,22655303,+31.0508810,-082.4215072,2021,2020-2021
238,"POLYGON ((-82.679975 33.599792, -82.851954 33.443543, -82.755846 33.25344, -82.559753 33.32727, -82.431957 33.27483, -82.383829 33.312106, -82.535779 33.35746, -82.649705 33.608768, -82.679975 33.599792))",13,05460,1305460,Warren County School District,00,PK,12,G5420,,E,736483608,6034478,+33.4191691,-082.6880123,2021,2020-2021
239,"POLYGON ((-83.052197 33.080682, -83.073648 32.946562, -82.946966 32.759358, -82.521052 32.822356, -82.547913 33.008533, -82.661917 33.126331, -82.748311 33.238348, -83.052197 33.080682))",13,05490,1305490,Washington County School District,00,PK,12,G5420,,E,1757373959,15099021,+32.9718435,-082.7981123,2021,2020-2021
240,"POLYGON ((-82.048582 31.827075, -82.133013 31.773404, -82.132794 31.471262, -82.041129 31.373721, -81.731694 31.330048, -81.62429 31.452982, -81.663206 31.538667, -81.969052 31.789324, -82.048582 31.827075))",13,05550,1305550,Wayne County School District,00,PK,12,G5420,,E,1662287070,17768149,+31.5478449,-081.9123763,2021,2020-2021
241,"POLYGON ((-84.649319 32.232953, -84.65582 31.920308, -84.599776 31.920171, -84.443807 31.967456, -84.431214 32.134058, -84.649319 32.232953))",13,05580,1305580,Webster County School District,00,PK,12,G5420,,E,543010089,2338844,+32.0466911,-084.5538279,2021,2020-2021
242,"POLYGON ((-82.927865 32.135274, -82.645659 31.918883, -82.543655 31.958914, -82.597671 32.013979, -82.655486 32.297561, -82.721964 32.309283, -82.884803 32.196072, -82.927865 32.135274))",13,05640,1305640,Wheeler County School District,00,PK,12,G5420,,E,765314383,12377032,+32.1052580,-082.7338492,2021,2020-2021
243,"POLYGON ((-83.856506 34.722191, -83.843405 34.505494, -83.666415 34.503602, -83.623296 34.732194, -83.681596 34.800882, -83.780346 34.792905, -83.856506 34.722191))",13,05670,1305670,White County School District,00,PK,12,G5420,,E,623524633,3917258,+34.6441817,-083.7430004,2021,2020-2021
244,"POLYGON ((-85.144789 34.767639, -85.050446 34.622482, -84.913456 34.634128, -84.865153 34.728012, -84.867913 34.729453, -84.810477 34.987605, -84.97986 34.987647, -85.144789 34.767639), (-84.999312 34.757727, -84.983507 34.793052, -84.940528 34.768029, -84.960951 34.71074, -84.989827 34.740648, -84.999085 34.743357, -84.999312 34.757727))",13,05700,1305700,Whitfield County School District,00,PK,12,G5420,,E,697490076,1534477,+34.8074863,-084.9663560,2021,2020-2021
245,"POLYGON ((-83.609663 32.027938, -83.612256 31.854089, -83.480176 31.847312, -83.177469 31.847857, -83.205739 31.900325, -83.337313 32.105885, -83.608547 32.118405, -83.609663 32.027938))",13,05730,1305730,Wilcox County School District,00,PK,12,G5420,,E,978525378,11147628,+31.9627199,-083.4382586,2021,2020-2021
246,"POLYGON ((-82.779506 33.971124, -82.987286 33.78071, -82.949046 33.733333, -82.679975 33.599792, -82.649705 33.608768, -82.479518 33.639535, -82.645451 33.984195, -82.779506 33.971124))",13,05760,1305760,Wilkes County School District,00,PK,12,G5420,,E,1216001422,11896927,+33.7790312,-082.7479211,2021,2020-2021
247,"POLYGON ((-83.357685 32.926141, -83.40699 32.89822, -83.226536 32.584201, -82.957066 32.708318, -82.946966 32.759358, -83.073648 32.946562, -83.133847 33.007248, -83.357685 32.926141))",13,05790,1305790,Wilkinson County School District,00,PK,12,G5420,,E,1163459876,7084800,+32.8042663,-083.1755122,2021,2020-2021
248,"POLYGON ((-83.939437 31.847929, -84.018404 31.650274, -83.997796 31.443753, -83.99943 31.334966, -83.65409 31.330661, -83.649384 31.567977, -83.796846 31.622929, -83.802723 31.803579, -83.939437 31.847929))",13,05850,1305850,Worth County School District,00,PK,12,G5420,,E,1478137692,10471700,+31.5517733,-083.8499598,2021,2020-2021
249,"POLYGON ((-79.067559 39.479443, -78.957301 39.440095, -78.795268 39.6107, -78.657073 39.535141, -78.468581 39.516619, -78.333819 39.636762, -78.342834 39.722263, -78.928416 39.722783, -79.067559 39.479443))",24,00030,2400030,Allegany County Public Schools,00,PK,12,G5420,,E,1093489884,14710932,+39.6123134,-078.7031037,2021,2020-2021
250,"POLYGON ((-76.840362 39.103142, -76.698268 38.983647, -76.686358 38.748475, -76.463636 38.711099, -76.436492 38.807397, -76.35173 39.056232, -76.349479 39.156623, -76.529486 39.218408, -76.618612 39.237398, -76.697085 39.214092, -76.840362 39.103142))",24,00060,2400060,Anne Arundel County Public Schools,00,PK,12,G5420,,E,1074353889,448032843,+38.9916174,-076.5608941,2021,2020-2021
251,"POLYGON ((-76.529486 39.218408, -76.529793 39.372058, -76.711313 39.371933, -76.618612 39.237398, -76.529486 39.218408))",24,00090,2400090,Baltimore City Public Schools,00,PK,12,G5420,,E,209649327,28758743,+39.3000324,-076.6104761,2021,2020-2021
252,"POLYGON ((-76.787096 39.7208, -76.883294 39.474751, -76.882274 39.350185, -76.697085 39.214092, -76.618612 39.237398, -76.711313 39.371933, -76.529793 39.372058, -76.529486 39.218408, -76.349479 39.156623, -76.287689 39.254104, -76.391688 39.464532, -76.532174 39.543977, -76.569449 39.721178, -76.787096 39.7208))",24,00120,2400120,Baltimore County Public Schools,00,PK,12,G5420,,E,1549740652,215957832,+39.4431666,-076.6165693,2021,2020-2021
253,"POLYGON ((-76.686358 38.748475, -76.675457 38.535876, -76.67411799999999 38.499622, -76.445334 38.30521, -76.321908 38.327284, -76.438814 38.575336, -76.463636 38.711099, -76.686358 38.748475))",24,00150,2400150,Calvert County Public Schools,00,PK,12,G5420,,E,552158542,341580668,+38.5227191,-076.5297621,2021,2020-2021
254,"POLYGON ((-75.949335 38.918333, -75.896774 38.815109, -75.945248 38.674109, -75.707447 38.635396, -75.747761 39.143338, -75.834948 39.108437, -75.949335 38.918333))",24,00180,2400180,Caroline County Public Schools,00,PK,12,G5420,,E,827350254,16777066,+38.8715306,-075.8316620,2021,2020-2021
255,"POLYGON ((-77.217024 39.719861, -77.29977 39.612284, -77.106839 39.491661, -77.16808 39.353957, -76.882274 39.350185, -76.883294 39.474751, -76.787096 39.7208, -77.217024 39.719861))",24,00210,2400210,Carroll County Public Schools,00,PK,12,G5420,,E,1159355859,13112464,+39.5633280,-077.0153297,2021,2020-2021
256,"POLYGON ((-76.233279 39.721367, -76.041976 39.494228, -76.079925 39.405506, -75.766594 39.377563, -75.788596 39.722199, -76.233279 39.721367))",24,00240,2400240,Cecil County Public Schools,00,PK,12,G5420,,E,896912533,185281256,+39.5623537,-075.9415852,2021,2020-2021
257,"POLYGON ((-77.315283 38.47881, -77.287097 38.3488, -77.014622 38.35925, -77.014796 38.332367, -76.99767 38.278046, -76.990943 38.273687, -76.962086 38.256963999999996, -76.962251 38.229888, -76.868859 38.171372, -76.87146 38.389937, -76.67411799999999 38.499622, -76.675457 38.535876, -76.74757 38.617335, -77.086391 38.706227, -77.227336 38.60457, -77.282715 38.527691, -77.315283 38.47881))",24,00270,2400270,Charles County Public Schools,00,PK,12,G5420,,E,1185757843,479438830,+38.4728532,-077.0154272,2021,2020-2021
258,"POLYGON ((-75.945248 38.674109, -76.023445 38.573875, -76.24015 38.663204, -76.438814 38.575336, -76.321908 38.327284, -76.204719 38.05841, -76.078575 38.06092, -75.948454 38.21596, -75.823706 38.481022, -75.701569 38.560736, -75.707447 38.635396, -75.945248 38.674109))",24,00300,2400300,Dorchester County Public Schools,00,PK,12,G5420,,E,1400573746,1145353068,+38.4199446,-076.0773856,2021,2020-2021
259,"POLYGON ((-77.469145 39.720018, -77.570182 39.619998, -77.677164 39.324534, -77.458808 39.22027, -77.168801 39.353502, -77.16808 39.353957, -77.106839 39.491661, -77.29977 39.612284, -77.217024 39.719861, -77.469145 39.720018))",24,00330,2400330,Frederick County Public Schools,00,PK,12,G5420,,E,1710922224,17674121,+39.4701773,-077.3976358,2021,2020-2021
260,"POLYGON ((-79.476662 39.721078, -79.486875 39.205896, -79.271695 39.327999, -79.067559 39.479443, -78.928416 39.722783, -79.476662 39.721078))",24,00360,2400360,Garrett County Public Schools,00,PK,12,G5420,,E,1681102437,22498420,+39.5472985,-079.2746192,2021,2020-2021
261,"POLYGON ((-76.569449 39.721178, -76.532174 39.543977, -76.391688 39.464532, -76.287689 39.254104, -76.079925 39.405506, -76.041976 39.494228, -76.233279 39.721367, -76.569449 39.721178))",24,00390,2400390,Harford County Public Schools,00,PK,12,G5420,,E,1132152044,231885675,+39.5374292,-076.2997894,2021,2020-2021
262,"POLYGON ((-77.168801 39.353502, -76.948579 39.129597, -76.888505 39.130967, -76.840362 39.103142, -76.697085 39.214092, -76.882274 39.350185, -77.16808 39.353957, -77.168801 39.353502))",24,00420,2400420,Howard County Public Schools,00,PK,12,G5420,,E,649956423,6336170,+39.2522639,-076.9244057,2021,2020-2021
263,"POLYGON ((-76.349479 39.156623, -76.35173 39.056232, -76.257995 39.011818, -76.010292 39.239517, -75.756004 39.246066, -75.766594 39.377563, -76.079925 39.405506, -76.287689 39.254104, -76.349479 39.156623))",24,00450,2400450,Kent County Public Schools,00,PK,12,G5420,,E,717497117,353321619,+39.2412793,-076.1259867,2021,2020-2021
264,"POLYGON ((-77.458808 39.22027, -77.460602 39.074843, -77.328318 39.057678, -77.119792 38.934374, -77.119759 38.934343, -77.002436 38.965673, -76.888505 39.130967, -76.948579 39.129597, -77.168801 39.353502, -77.458808 39.22027))",24,00480,2400480,Montgomery County Public Schools,00,PK,12,G5420,,E,1277193339,35686502,+39.1373815,-077.2030633,2021,2020-2021
265,"POLYGON ((-77.086391 38.706227, -76.74757 38.617335, -76.675457 38.535876, -76.686358 38.748475, -76.698268 38.983647, -76.840362 39.103142, -76.888505 39.130967, -77.002436 38.965673, -76.909393 38.892852, -77.039006 38.791645, -77.041362 38.785415, -77.086391 38.706227))",24,00510,2400510,Prince George's County Public Schools,00,PK,12,G5420,,E,1250057213,41922695,+38.8292778,-076.8481880,2021,2020-2021
266,"POLYGON ((-76.35173 39.056232, -76.436492 38.807397, -75.949335 38.918333, -75.834948 39.108437, -75.747761 39.143338, -75.756004 39.246066, -76.010292 39.239517, -76.257995 39.011818, -76.35173 39.056232))",24,00540,2400540,Queen Annes County Public Schools,00,PK,12,G5420,,E,962673214,360020725,+39.0406929,-076.0824053,2021,2020-2021
267,"POLYGON ((-76.236141 37.888468, -76.236458 37.886605, -76.052021 37.953578, -75.80124 37.912174, -75.624343 37.994208, -75.545806 38.086749, -75.612764 38.278626, -75.769671 38.284587, -75.948454 38.21596, -76.078575 38.06092, -76.204719 38.05841, -76.236141 37.888468))",24,00570,2400570,Somerset County Public Schools,00,PK,12,G5420,,E,828145301,752652883,+38.0744501,-075.8533228,2021,2020-2021
268,"POLYGON ((-76.67411799999999 38.499622, -76.87146 38.389937, -76.868859 38.171372, -76.610384 38.148516, -76.516369 38.034724, -76.236141 37.888468, -76.204719 38.05841, -76.321908 38.327284, -76.445334 38.30521, -76.67411799999999 38.499622))",24,00600,2400600,St. Marys County Public Schools,00,PK,12,G5420,,E,928809940,1050592561,+38.2230765,-076.5344870,2021,2020-2021
269,"POLYGON ((-76.463636 38.711099, -76.438814 38.575336, -76.24015 38.663204, -76.023445 38.573875, -75.945248 38.674109, -75.896774 38.815109, -75.949335 38.918333, -76.436492 38.807397, -76.463636 38.711099))",24,00630,2400630,Talbot County Public Schools,00,PK,12,G5420,,E,695561637,539363457,+38.7483486,-076.1784757,2021,2020-2021
270,"POLYGON ((-78.342834 39.722263, -78.333819 39.636762, -78.171549 39.695643, -78.02211 39.619657, -77.889135 39.597453, -77.825572 39.493289, -77.719519 39.321314, -77.677164 39.324534, -77.570182 39.619998, -77.469145 39.720018, -78.342834 39.722263))",24,00660,2400660,Washington County Public Schools,00,PK,12,G5420,,E,1185655248,24820607,+39.6036207,-077.8146709,2021,2020-2021
271,"POLYGON ((-75.701569 38.560736, -75.823706 38.481022, -75.948454 38.21596, -75.769671 38.284587, -75.612764 38.278626, -75.364641 38.290359, -75.341291 38.452034, -75.69367 38.46008, -75.701569 38.560736))",24,00690,2400690,Wicomico County Public Schools,00,PK,12,G5420,,E,969767208,66764613,+38.3673699,-075.6320828,2021,2020-2021
272,"POLYGON ((-75.612764 38.278626, -75.545806 38.086749, -75.624343 37.994208, -75.166435 38.027834, -74.986282 38.451632, -75.341291 38.452034, -75.364641 38.290359, -75.612764 38.278626))",24,00720,2400720,Worcester County Public Schools,00,PK,12,G5420,,E,1213156434,586531107,+38.2221332,-075.3099315,2021,2020-2021
273,"POLYGON ((-79.090023 35.053822, -79.038747 34.952715, -78.901998 34.835268, -78.494705 34.856182, -78.647734 34.99474, -78.617114 35.245718, -78.783743 35.262526, -79.046124 35.203457, -79.090023 35.053822))",37,00011,3700011,Cumberland County Schools,00,KG,12,G5420,,E,1514167575,14363725,+35.0372618,-078.8074917,2021,2020-2021
274,"POLYGON ((-77.665131 35.674935, -77.700692 35.652295, -77.5034 35.517445, -77.475515 35.426655, -77.391026 35.339533, -77.189115 35.418362, -77.174 35.732831, -77.350369 35.819228, -77.665131 35.674935))",37,00012,3700012,Pitt County Schools,00,PK,12,G5420,,E,1689620170,8247778,+35.5924897,-077.3727387,2021,2020-2021
275,"POLYGON ((-77.484425 34.616552, -77.332625 34.530351, -77.19195 34.615438, -77.331995 34.731913, -77.456532 34.745871, -77.484425 34.616552))",37,00013,3700013,Camp Lejeune Schools,00,KG,12,G5420,B,E,340690186,74697145,+34.6586228,-077.3527887,2021,2020-2021
276,"POLYGON ((-79.095808 35.192068, -79.229712 35.210602, -79.380544 35.118058, -79.336867 35.046536, -79.090023 35.053822, -79.046124 35.203457, -79.095808 35.192068))",37,00014,3700014,Fort Bragg Schools,00,KG,12,G5420,B,E,536922061,2337760,+35.1227512,-079.1634175,2021,2020-2021
277,"POLYGON ((-79.541728 35.899851, -79.542428 35.843303, -79.249538 35.87681, -79.257952 36.243445, -79.531865 36.249673, -79.53241 36.241463, -79.541728 35.899851))",37,00030,3700030,Alamance-Burlington Schools,00,PK,12,G5420,,E,1096736059,27940532,+36.0439535,-079.4005733,2021,2020-2021
278,"POLYGON ((-81.328324 35.996583, -81.334272 35.796281, -81.300027 35.798711, -81.109507 35.776594, -81.005541 35.958287, -81.028833 36.045652, -81.328324 35.996583))",37,00090,3700090,Alexander County Schools,00,KG,12,G5420,,E,673358184,9445988,+35.9209506,-081.1774668,2021,2020-2021
279,"POLYGON ((-81.353259 36.574692, -81.253552 36.366622, -81.095112 36.440773, -80.967153 36.40202, -80.901641 36.561766, -81.353259 36.574692))",37,00120,3700120,Alleghany County Schools,00,PK,12,G5420,,E,608220280,3687222,+36.4893563,-081.1322987,2021,2020-2021
280,"POLYGON ((-80.276829 35.195722, -80.320828 34.813906, -79.927412 34.806734, -79.849536 34.900006, -79.946122 35.118593, -80.075365 35.143081, -80.276829 35.195722))",37,00180,3700180,Anson County Schools,00,PK,12,G5420,,E,1376478143,14603213,+34.9749722,-080.1097633,2021,2020-2021
281,"POLYGON ((-81.67749 36.588137, -81.728781 36.391309, -81.477516 36.24025, -81.253552 36.366622, -81.353259 36.574692, -81.67749 36.588137))",37,00210,3700210,Ashe County Schools,00,PK,12,G5420,,E,1104018852,8062960,+36.4434687,-081.4993343,2021,2020-2021
