,Mean,Lower_ci,Upper_ci,Date,City
1964,230374.26190299558,219016.35413428544,241732.16967170572,2022-10,"Des Moines, IA"
1965,231012.4636154936,219146.87569896725,242878.05153201992,2022-11,"Des Moines, IA"
1966,231643.7118166227,219270.3519176624,244017.071715583,2022-12,"Des Moines, IA"
1967,232268.2079856357,219387.16419500374,245149.25177626766,2023-01,"Des Moines, IA"
1968,114194.01129017634,113374.36371826664,115013.65886208603,2021-02,"Youngstown, OH"
1969,115117.07325061013,113855.31396494576,116378.83253627451,2021-03,"Youngstown, OH"
1970,116022.47945425907,114351.56682849041,117693.39208002773,2021-04,"Youngstown, OH"
1971,116910.67288336062,114836.97567366103,118984.3700930602,2021-05,"Youngstown, OH"
1972,117782.08540574551,115303.57308230478,120260.59772918625,2021-06,"Youngstown, OH"
1973,118637.13805369775,115748.50598906339,121525.77011833212,2021-07,"Youngstown, OH"
1974,119476.24129581799,116170.88546066068,122781.59713097531,2021-08,"Youngstown, OH"
1975,120299.795302066,116570.70024656075,124028.89035757126,2021-09,"Youngstown, OH"
1976,121108.19020215313,116948.3632716591,125268.01713264716,2021-10,"Youngstown, OH"
1977,121901.80633745172,117304.49838400933,126499.11429089411,2021-11,"Youngstown, OH"
1978,122681.01450658421,117639.83179009822,127722.1972230702,2021-12,"Youngstown, OH"
1979,123446.17620485026,117955.13373491263,128937.21867478789,2022-01,"Youngstown, OH"
1980,124197.64385764682,118251.18606865498,130144.10164663866,2022-02,"Youngstown, OH"
1981,124935.76104803162,118528.76388174873,131342.7582143145,2022-03,"Youngstown, OH"
1982,125660.86273857708,118788.62510192733,132533.10037522682,2022-04,"Youngstown, OH"
1983,126373.27548765797,119031.50473725633,133715.04623805961,2022-05,"Youngstown, OH"
1984,127073.31766031239,119258.11189047748,134888.5234301473,2022-06,"Youngstown, OH"
1985,127761.29963381223,119469.12844997388,136053.47081765058,2022-07,"Youngstown, OH"
1986,128437.523998076,119665.20880107033,137209.83919508167,2022-08,"Youngstown, OH"
1987,129102.2857510531,119846.98015587132,138357.5913462349,2022-09,"Youngstown, OH"
1988,129755.87248920611,120015.0432516152,139496.701726797,2022-10,"Youngstown, OH"
1989,130398.56459321376,120169.97326013425,140627.15592629326,2022-11,"Youngstown, OH"
1990,131030.63540901466,120312.32080861561,141748.95000941373,2022-12,"Youngstown, OH"
1991,131652.3514243087,120442.61304826681,142862.0898003506,2023-01,"Youngstown, OH"
1992,173905.35738982423,173123.7700428077,174686.94473684076,2021-02,"Augusta, GA"
1993,175369.85415939966,174127.35552498093,176612.3527938184,2021-03,"Augusta, GA"
1994,176812.3243659904,175121.78257529612,178502.8661566847,2021-04,"Augusta, GA"
1995,178233.2243385653,176086.48282404203,180379.9658530886,2021-05,"Augusta, GA"
1996,179633.00095222934,177016.3223597027,182249.67954475599,2021-06,"Augusta, GA"
1997,181012.09182408135,177910.25262290938,184113.93102525332,2021-07,"Augusta, GA"
1998,182370.92550501402,178768.66574937894,185973.1852606491,2021-08,"Augusta, GA"
1999,183709.92166754053,179592.5214652516,187827.32186982947,2021-09,"Augusta, GA"
2000,185029.49128972972,180383.00252296092,189675.98005649852,2021-10,"Augusta, GA"
2001,186330.03683533074,181141.36396858896,191518.70970207252,2021-11,"Augusta, GA"
2002,187611.9524301661,181868.86336619811,193355.0414941341,2021-12,"Augusta, GA"
2003,188875.62403487015,182566.72792602138,195184.52014371892,2022-01,"Augusta, GA"
2004,190121.42961404906,183236.13948791,197006.71974018813,2022-02,"Augusta, GA"
2005,191349.73930193626,183878.22848210039,198821.25012177214,2022-03,"Augusta, GA"
2006,192560.91556461592,184494.07249169075,200627.7586375411,2022-04,"Augusta, GA"
2007,193755.31335888553,185084.6971689471,202425.92954882394,2022-05,"Augusta, GA"
2008,194933.2802878275,185651.0783161001,204215.48225955493,2022-06,"Augusta, GA"
2009,196095.15675315761,186194.14448974174,205996.1690165735,2022-07,"Augusta, GA"
2010,197241.27610441716,186714.7797812759,207767.77242755843,2022-08,"Augusta, GA"
2011,198371.9647850745,187213.82658660703,209530.10298354196,2022-09,"Augusta, GA"
2012,199487.54247559948,187692.08826782115,211282.9966833778,2022-10,"Augusta, GA"
2013,200588.32223357397,188150.33165999234,213026.3128071556,2022-11,"Augusta, GA"
2014,201674.61063089967,188589.28940459734,214759.931857202,2022-12,"Augusta, GA"
2015,202746.70788816328,189009.66210679288,216483.75366953367,2023-01,"Augusta, GA"
2016,137898.87018071112,136491.66589032218,139306.07447110006,2021-02,"Scranton, PA"
2017,138954.57508201597,136859.15030810912,141049.99985592283,2021-03,"Scranton, PA"
2018,139988.4280710902,137293.92529291767,142682.93084926272,2021-04,"Scranton, PA"
2019,141001.03528775537,137743.05501613216,144259.01555937857,2021-05,"Scranton, PA"
2020,141992.98605840828,138188.27054341888,145797.70157339767,2021-06,"Scranton, PA"
2021,142964.85336240055,138621.4917610736,147308.2149637275,2021-07,"Scranton, PA"
2022,143917.19428548147,139038.77622224682,148795.61234871612,2021-08,"Scranton, PA"
2023,144850.55046066316,139438.17081376378,150262.93010756254,2021-09,"Scranton, PA"
2024,145765.4484968567,139818.7827450498,151712.1142486636,2021-10,"Scranton, PA"
2025,146662.40039561855,140180.32345481508,153144.47733642202,2021-11,"Scranton, PA"
2026,147541.903956337,140522.86393139232,154560.94398128166,2021-12,"Scranton, PA"
2027,148404.44317017938,140846.6946276018,155962.19171275696,2022-01,"Scranton, PA"
2028,149250.48860311176,141152.24121825563,157348.7359879679,2022-02,"Scranton, PA"
2029,150080.4977682942,141440.01199185732,158720.9835447311,2022-03,"Scranton, PA"
2030,150894.91548814642,141710.5640297862,160079.26694650663,2022-04,"Scranton, PA"
2031,151694.1742463701,141964.48097972505,161423.86751301514,2022-05,"Scranton, PA"
2032,152478.69453020682,142202.35821356776,162755.03084684588,2022-06,"Scranton, PA"
2033,153248.88516320218,142424.7928132789,164072.97751312546,2022-07,"Scranton, PA"
2034,154005.14362873946,142632.37678278793,165377.910474691,2022-08,"Scranton, PA"
2035,154747.85638459903,142825.6924549352,166670.02031426286,2022-09,"Scranton, PA"
2036,155477.3991687923,143005.309414465,167949.48892311958,2022-10,"Scranton, PA"
2037,156194.13729691238,143171.7824808583,169216.49211296646,2022-11,"Scranton, PA"
2038,156898.42595123648,143325.65043912697,170471.201463346,2022-12,"Scranton, PA"
2039,157590.61046180924,143467.43530211563,171713.78562150284,2023-01,"Scranton, PA"
2040,210688.07966707,209789.94205292332,211586.2172812167,2021-02,"Harrisburg, PA"
2041,212231.22953726383,210822.85706420313,213639.60201032454,2021-03,"Harrisburg, PA"
2042,213752.7278928946,211857.78190413074,215647.67388165844,2021-04,"Harrisburg, PA"
2043,215253.0074777391,212868.6989182204,217637.31603725778,2021-05,"Harrisburg, PA"
2044,216732.4923864251,213848.31288949124,219616.67188335894,2021-06,"Harrisburg, PA"
2045,218191.59823729983,214794.44524302086,221588.7512315788,2021-07,"Harrisburg, PA"
2046,219630.73234184348,215706.80811940331,223554.65656428365,2021-08,"Harrisburg, PA"
2047,221050.2938706966,216585.9148342036,225514.67290718958,2021-09,"Harrisburg, PA"
2048,222450.6740163691,217432.63685798933,227468.71117474887,2021-10,"Harrisburg, PA"
2049,223832.25615269737,218248.00220439464,229416.5101010001,2021-11,"Harrisburg, PA"
2050,225195.41599111428,219033.0969269276,231357.73505530096,2021-12,"Harrisburg, PA"
2051,226540.52173379582,219789.01493240392,233292.0285351877,2022-01,"Harrisburg, PA"
2052,227867.93422374685,220516.83198846018,235219.03645903352,2022-02,"Harrisburg, PA"
2053,229178.0070918872,221217.5924395798,237138.4217441946,2022-03,"Harrisburg, PA"
2054,230471.0869011979,221892.3028253623,239049.8709770335,2022-04,"Harrisburg, PA"
2055,231747.5132879864,222541.92932607178,240953.097249901,2022-05,"Harrisburg, PA"
2056,233007.61910032842,223167.39734701673,242847.8408536401,2022-06,"Harrisburg, PA"
2057,234251.73053374275,223769.592288661,244733.86877882452,2022-07,"Harrisburg, PA"
2058,235480.16726415438,224349.36095355067,246610.9735747581,2022-08,"Harrisburg, PA"
2059,236693.2425782,224907.51326987593,248478.9718865241,2022-09,"Harrisburg, PA"
2060,237891.26350092934,225444.82414401998,250337.7028578387,2022-10,"Harrisburg, PA"
2061,239074.530920954,225962.03533267503,252187.026509233,2022-11,"Harrisburg, PA"
2062,240243.339713095,226459.85727192217,254026.8221542678,2022-12,"Harrisburg, PA"
2063,241397.97885857895,226938.9708289387,255856.9868882192,2023-01,"Harrisburg, PA"
2064,256767.6563559349,254032.2806656455,259503.03204622428,2021-02,"Melbourne, FL"
2065,260057.21182748742,255584.72202277265,264529.7016322022,2021-03,"Melbourne, FL"
2066,263277.97837566317,257060.04257870917,269495.91417261714,2021-04,"Melbourne, FL"
2067,266431.8339836261,258402.86479176715,274460.80317548505,2021-05,"Melbourne, FL"
2068,269520.605364356,259604.91301991086,279436.29770880117,2021-06,"Melbourne, FL"
2069,272546.06936035864,260669.16374173964,284422.97497897764,2021-07,"Melbourne, FL"
2070,275509.9543051626,261601.92024059524,289417.98836972995,2021-08,"Melbourne, FL"
2071,278413.9413476465,262410.38153006113,294417.5011652319,2021-09,"Melbourne, FL"
2072,281259.66574021144,263101.77886516624,299417.55261525663,2021-10,"Melbourne, FL"
2073,284048.71809178474,263683.05458641786,304414.38159715163,2021-11,"Melbourne, FL"
2074,286782.64558661677,264160.75082428387,309404.54034894967,2021-12,"Melbourne, FL"
2075,289462.95316980325,264540.9844746966,314384.9218649099,2022-01,"Melbourne, FL"
2076,292091.10470044205,264829.45814293035,319352.75125795376,2022-02,"Melbourne, FL"
2077,294668.5240733083,265031.485336517,324305.56281009957,2022-03,"Melbourne, FL"
2078,297196.5963099067,265152.0202197972,329241.17240001616,2022-04,"Melbourne, FL"
2079,299676.6686197377,265195.6875927459,334157.6496467296,2022-05,"Melbourne, FL"
2080,302110.05143259023,265166.81122543954,339053.2916397409,2022-06,"Melbourne, FL"
2081,304498.01940265205,265069.4398416695,343926.5989636346,2022-07,"Melbourne, FL"
2082,306841.8123852075,264907.3705922398,348776.25417817524,2022-08,"Melbourne, FL"
2083,309142.6363866706,264684.1701084152,353601.102664926,2022-09,"Melbourne, FL"
2084,311401.6644886815,264403.19333046617,358400.1356468968,2022-10,"Melbourne, FL"
2085,313620.0377469747,264067.60033964465,363172.4751543047,2022-11,"Melbourne, FL"
2086,315798.8660657075,263680.37142136984,367917.3607100452,2022-12,"Melbourne, FL"
2087,317939.2290479188,263244.32057165564,372634.137524182,2023-01,"Melbourne, FL"
2088,201854.03217518135,200797.72396426133,202910.34038610136,2021-02,"Chattanooga, TN"
2089,204094.51527819267,202434.84876137925,205754.1817950061,2021-03,"Chattanooga, TN"
2090,206313.8993045932,204076.23189438143,208551.56671480494,2021-04,"Chattanooga, TN"
2091,208512.47117376202,205690.9604094622,211333.98193806186,2021-05,"Chattanooga, TN"
2092,210690.5139033564,207270.10758675972,214110.92021995306,2021-06,"Chattanooga, TN"
2093,212848.30666236978,208810.77468256955,216885.83864217,2021-07,"Chattanooga, TN"
2094,214986.12482346868,210312.3049972153,219659.94464972205,2021-08,"Chattanooga, TN"
2095,217104.2400146176,211775.0034777872,222433.476551448,2021-09,"Chattanooga, TN"
2096,219202.92017000195,213199.6148923911,225206.2254476128,2021-10,"Chattanooga, TN"
2097,221282.42958025867,214587.0854819578,227977.77367855955,2021-11,"Chattanooga, TN"
2098,223343.0289420235,215938.44583960544,230747.61204444154,2021-12,"Chattanooga, TN"
2099,225384.97540680465,217254.7506984314,233515.2001151779,2022-01,"Chattanooga, TN"
2100,227408.52262919187,218537.04728712447,236279.99797125926,2022-02,"Chattanooga, TN"
2101,229413.92081440988,219786.35874424048,239041.48288457928,2022-03,"Chattanooga, TN"
2102,231401.41676522512,221003.67575172827,241799.15777872197,2022-04,"Chattanooga, TN"
2103,233371.25392821466,222189.95275854194,244552.55509788738,2022-05,"Chattanooga, TN"
2104,235323.67243940593,223346.10679649527,247301.2380823166,2022-06,"Chattanooga, TN"
2105,237258.90916929572,224473.01775681204,250044.8005817794,2022-07,"Chattanooga, TN"
2106,239177.1977672572,225571.52947275588,252782.8660617585,2022-08,"Chattanooga, TN"
2107,241078.76870534275,226642.45122417112,255515.08618651438,2022-09,"Chattanooga, TN"
2108,242963.84932149143,227686.55943686963,258241.13920611324,2022-10,"Chattanooga, TN"
2109,244832.6638621487,228704.59944283077,260960.72828146664,2022-11,"Chattanooga, TN"
2110,246685.4335243066,229697.28722308986,263673.5798255233,2022-12,"Chattanooga, TN"
2111,248522.37649697225,230665.3110891321,266379.4419048124,2023-01,"Chattanooga, TN"
2112,334410.01339152,330861.41387323686,337958.61290980317,2021-02,"Spokane, WA"
2113,338169.9837504876,332818.00480615057,343521.9626948247,2021-03,"Spokane, WA"
2114,341884.6245065994,334920.12533448887,348849.1236787099,2021-04,"Spokane, WA"
2115,345554.6931929858,337039.6624914697,354069.72389450186,2021-05,"Spokane, WA"
2116,349180.93468313746,339132.9986326636,359228.8707336113,2021-06,"Spokane, WA"
2117,352764.081402469,341181.11917208217,364347.0436328559,2021-07,"Spokane, WA"
2118,356304.8535363469,343174.906332173,369434.8007405209,2021-08,"Spokane, WA"
2119,359803.9592346413,345109.9530216059,374497.96544767666,2021-09,"Spokane, WA"
2120,363262.0948128588,346984.33641055546,379539.8532151621,2021-10,"Spokane, WA"
2121,366679.9449499148,348797.5336120184,384562.35628781124,2021-11,"Spokane, WA"
2122,370058.1828826002,350549.8451143481,389566.52065085224,2021-12,"Spokane, WA"
2123,373397.4705967981,352242.06787752383,394552.8733160724,2022-01,"Spokane, WA"
2124,376698.45901550556,353875.30081184086,399521.61721917026,2022-02,"Spokane, WA"
2125,379961.7881837126,355450.8246795913,404472.75168783386,2022-03,"Spokane, WA"
2126,383188.08745019184,356970.0258259742,409406.1490744095,2022-04,"Spokane, WA"
2127,386377.97564625024,358434.34671017324,414321.60458232724,2022-05,"Spokane, WA"
2128,389532.0612614933,359845.25333563524,419218.8691873514,2022-06,"Spokane, WA"
2129,392650.9426166522,361204.2136099335,424097.67162337084,2022-07,"Spokane, WA"
2130,395735.20803352253,362512.6829228855,428957.73314415955,2022-08,"Spokane, WA"
2131,398785.4360020633,363772.09457455546,433798.7774295711,2022-09,"Spokane, WA"
2132,401802.1953447031,364983.8535075807,438620.5371818255,2022-10,"Spokane, WA"
2133,404786.0453779009,366149.3323155918,443422.75844020996,2022-11,"Spokane, WA"
2134,407737.53607100627,367269.8688322051,448205.20330980746,2022-12,"Spokane, WA"
2135,410657.2082024655,368346.7648233336,452967.6515815974,2023-01,"Spokane, WA"
2136,371215.39592531323,368424.35731612047,374006.434534506,2021-02,"Portland, ME"
2137,375101.55025857786,370759.04149772285,379444.05901943287,2021-03,"Portland, ME"
2138,378922.3084752661,373118.7640042091,384725.8529463231,2021-04,"Portland, ME"
2139,382679.1800140811,375419.46490410727,389938.895124055,2021-05,"Portland, ME"
2140,386373.63947365736,377636.79983327346,395110.47911404126,2021-06,"Portland, ME"
2141,390007.1274167206,379762.94061823795,400251.3142152033,2021-07,"Portland, ME"
2142,393581.05115568696,381796.25917117577,405365.84314019815,2021-08,"Portland, ME"
2143,397096.78552012873,383737.8121371775,410455.75890307996,2021-09,"Portland, ME"
2144,400555.67360652663,385589.89550461987,415521.4517084334,2021-10,"Portland, ME"
2145,403959.0275107161,387355.37763696595,420562.6773844663,2021-11,"Portland, ME"
2146,407308.1290434279,389037.36765448377,425578.890432372,2021-12,"Portland, ME"
2147,410604.23042931285,390639.0425878316,430569.4182707941,2022-01,"Portland, ME"
2148,413848.55498983234,392163.555017774,435533.5549618907,2022-02,"Portland, ME"
2149,417042.29781038634,393613.9836207655,440470.6120000072,2022-03,"Portland, ME"
2150,420186.62639204337,394993.3074421099,445379.9453419768,2022-04,"Portland, ME"
2151,423282.6812882275,396304.3936283608,450260.9689480942,2022-05,"Portland, ME"
2152,426331.5767267096,397549.99290849845,455113.1605449208,2022-06,"Portland, ME"
2153,429334.40121724235,398732.7395517657,459936.062882719,2022-07,"Portland, ME"
2154,432292.21814516984,399855.1538834981,464729.2824068416,2022-08,"Portland, ME"
2155,435206.066351336,400919.6462148127,469492.48648785934,2022-09,"Portland, ME"
2156,438076.9606986078,401928.52149657864,474225.3999006369,2022-10,"Portland, ME"
2157,440905.8926253222,402883.9842804197,478927.8009702247,2022-11,"Portland, ME"
2158,443693.83068595914,403788.1437353622,483599.51763655606,2022-12,"Portland, ME"
2159,446441.7210793341,404643.01857103413,488240.42358763405,2023-01,"Portland, ME"
2160,298744.6886983426,297192.3858229159,300296.9915737693,2021-02,"Durham, NC"
2161,300909.4798456397,298487.12004353025,303331.8396477492,2021-03,"Durham, NC"
2162,303031.2595970748,299787.12867337314,306275.3905207765,2021-04,"Durham, NC"
2163,305111.29164552456,301047.51317068946,309175.07012035965,2021-05,"Durham, NC"
2164,307150.80255603814,302256.03860336344,312045.5665087128,2021-06,"Durham, NC"
2165,309150.9828566685,303409.38412554533,314892.5815877916,2021-07,"Durham, NC"
2166,311112.9880972542,304507.50492967095,317718.4712648374,2021-08,"Durham, NC"
2167,313037.93987709424,305551.7268303538,320524.1529238347,2021-09,"Durham, NC"
2168,314926.92684242915,306543.97169257904,323309.88199227926,2021-10,"Durham, NC"
2169,316781.0056546155,307486.4055294578,326075.60577977326,2021-11,"Durham, NC"
